場所,コース,回り,年月日,曜日,時刻,馬名,Ｃ,性別,年齢,収得賞金,調教師,10F,9F,8F,7F,6F,5F,4F,3F,2F,1F,Lap9,Lap8,Lap7,Lap6,Lap5,Lap4,Lap3,Lap2,Lap1,日付S,所属,種牡馬名,母名,現馬主名,馬番/仮番(出馬表モード時のみ)
美浦,D,左,20260610,水,6:41,アンティミスト,,牡,3,400,鈴木伸尋,,,,,,,52.8,37.6,24.1,11.5,,,,,,15.2,13.5,12.6,11.5,2026.6.10,美浦,Caravaggio,"Olympic Las Palmas",社台レースホース,
美浦,D,左,20260617,水,6:42,アンティミスト,,牡,3,400,鈴木伸尋,,,,,,,52.8,37.8,24.3,11.6,,,,,,15.0,13.5,12.7,11.6,2026.6.17,美浦,Caravaggio,"Olympic Las Palmas",社台レースホース,
美浦,D,左,20260617,水,8:23,ディクシーヴォーグ,,牝,4,130,菊川正達,,,,,85.1,69.1,54.6,39.7,25.1,12.1,,,,16.0,14.5,14.9,14.6,13.0,12.1,2026.6.17,美浦,デクラレーションオブウォー,レッドヴォーグ,ウエスト.フォレスト.ステイブル,
美浦,D,右,20260609,火,5:40,アイスブレイカー,,牡,5,80,伊藤伸一,,,,,,,68.1,49.2,32.4,16.2,,,,,,18.9,16.8,16.2,16.2,2026.6.9,美浦,ホッコータルマエ,チクタクボンボン,ミルファーム,
美浦,D,左,20260610,水,5:38,アイスブレイカー,,牡,5,80,伊藤伸一,,,,,87.0,70.0,54.2,39.0,24.8,12.0,,,,17.0,15.8,15.2,14.2,12.8,12.0,2026.6.10,美浦,ホッコータルマエ,チクタクボンボン,ミルファーム,
美浦,D,右,20260614,日,5:28,アイスブレイカー,,牡,5,80,伊藤伸一,,,,,92.0,74.1,58.2,43.3,28.6,14.5,,,,17.9,15.9,14.9,14.7,14.1,14.5,2026.6.14,美浦,ホッコータルマエ,チクタクボンボン,ミルファーム,
美浦,D,左,20260617,水,7:53,アイスブレイカー,,牡,5,80,伊藤伸一,,,,,83.9,66.8,52.6,38.0,24.5,11.8,,,,17.1,14.2,14.6,13.5,12.7,11.8,2026.6.17,美浦,ホッコータルマエ,チクタクボンボン,ミルファーム,
美浦,D,左,20260611,木,5:33,タリスマン,,牡,5,400,金成貴史,,,,,78.1,63.9,50.5,37.3,24.4,12.1,,,,14.2,13.4,13.2,12.9,12.3,12.1,2026.6.11,美浦,タリスマニック,クロエチャン,リトルブルーファーム,
美浦,D,右,20260614,日,5:29,タリスマン,,牡,5,400,金成貴史,,,,,105.9,83.6,64.5,47.3,31.2,15.4,,,,22.3,19.1,17.2,16.1,15.8,15.4,2026.6.14,美浦,タリスマニック,クロエチャン,リトルブルーファーム,
美浦,D,左,20260618,木,6:28,タリスマン,,牡,5,400,金成貴史,,,,,83.3,66.5,51.5,37.3,23.7,11.6,,,,16.8,15.0,14.2,13.6,12.1,11.6,2026.6.18,美浦,タリスマニック,クロエチャン,リトルブルーファーム,
美浦,D,左,20260610,水,6:31,カンレイスター,,牝,3,400,矢野英一,,,,,86.2,66.3,50.2,36.2,23.2,11.2,,,,19.9,16.1,14.0,13.0,12.0,11.2,2026.6.10,美浦,シスキン,ナスノカツラ,那須野牧場,
美浦,D,右,20260614,日,4:42,カンレイスター,,牝,3,400,矢野英一,,,,,96.4,74.0,54.9,38.8,24.2,11.5,,,,22.4,19.1,16.1,14.6,12.7,11.5,2026.6.14,美浦,シスキン,ナスノカツラ,那須野牧場,
美浦,D,左,20260617,水,6:32,カンレイスター,,牝,3,400,矢野英一,,,,,86.1,67.9,52.7,38.0,23.8,11.2,,,,18.2,15.2,14.7,14.2,12.6,11.2,2026.6.17,美浦,シスキン,ナスノカツラ,那須野牧場,
美浦,D,左,20260610,水,5:48,ツマヤ,,牡,5,150,小野次郎,,,,,82.0,65.6,51.2,37.0,23.4,11.5,,,,16.4,14.4,14.2,13.6,11.9,11.5,2026.6.10,美浦,キズナ,アンジェリック,林秀宣,
美浦,D,右,20260614,日,4:45,ツマヤ,,牡,5,150,小野次郎,,,,,86.8,66.6,51.5,37.2,23.8,11.8,,,,20.2,15.1,14.3,13.4,12.0,11.8,2026.6.14,美浦,キズナ,アンジェリック,林秀宣,
美浦,D,左,20260617,水,5:47,ツマヤ,,牡,5,150,小野次郎,,,,,88.6,70.6,54.9,38.5,23.4,11.1,,,,18.0,15.7,16.4,15.1,12.3,11.1,2026.6.17,美浦,キズナ,アンジェリック,林秀宣,
美浦,D,左,20260610,水,5:43,シャオシンユン,,牝,4,290,奥村武,,,,,83.6,66.8,52.0,37.7,23.7,11.3,,,,16.8,14.8,14.3,14.0,12.4,11.3,2026.6.10,美浦,イスラボニータ,フロルセレジェイラ,奥田貴敏,
美浦,D,右,20260614,日,5:59,シャオシンユン,,牝,4,290,奥村武,,,,,94.6,74.1,56.5,40.9,26.0,12.5,,,,20.5,17.6,15.6,14.9,13.5,12.5,2026.6.14,美浦,イスラボニータ,フロルセレジェイラ,奥田貴敏,
美浦,D,左,20260617,水,5:44,シャオシンユン,,牝,4,290,奥村武,,,,,83.8,67.0,52.1,37.4,23.9,11.4,,,,16.8,14.9,14.7,13.5,12.5,11.4,2026.6.17,美浦,イスラボニータ,フロルセレジェイラ,奥田貴敏,
美浦,D,右,20260609,火,5:46,エフエイト,,牡,5,400,小野次郎,187.0,166.2,147.3,127.7,109.3,91.4,72.9,53.8,35.2,17.1,18.9,19.6,18.4,17.9,18.5,19.1,18.6,18.1,17.1,2026.6.9,美浦,ゴールデンバローズ,ティヤム,野村一雄,
美浦,D,左,20260610,水,5:48,エフエイト,,牡,5,400,小野次郎,,,,,82.8,66.0,51.4,36.9,23.4,11.6,,,,16.8,14.6,14.5,13.5,11.8,11.6,2026.6.10,美浦,ゴールデンバローズ,ティヤム,野村一雄,
美浦,D,右,20260613,土,6:44,エフエイト,,牡,5,400,小野次郎,189.7,166.0,145.5,124.9,106.1,87.7,69.1,50.8,33.3,16.3,20.5,20.6,18.8,18.4,18.6,18.3,17.5,17.0,16.3,2026.6.13,美浦,ゴールデンバローズ,ティヤム,野村一雄,
美浦,D,右,20260616,火,5:46,エフエイト,,牡,5,400,小野次郎,190.8,169.0,148.3,127.6,108.2,89.9,71.2,52.2,33.8,16.6,20.7,20.7,19.4,18.3,18.7,19.0,18.4,17.2,16.6,2026.6.16,美浦,ゴールデンバローズ,ティヤム,野村一雄,
美浦,D,左,20260617,水,5:47,エフエイト,,牡,5,400,小野次郎,,,,,89.0,71.0,55.1,38.7,23.5,11.1,,,,18.0,15.9,16.4,15.2,12.4,11.1,2026.6.17,美浦,ゴールデンバローズ,ティヤム,野村一雄,
美浦,D,左,20260617,水,7:22,アルプスオジョー,,牝,5,400,手塚貴徳,,,,,85.3,69.0,53.9,38.9,24.7,11.8,,,,16.3,15.1,15.0,14.2,12.9,11.8,2026.6.17,美浦,パイロ,イザベルドスメーン,ターフ・スポート,
美浦,D,右,20260609,火,5:37,スタームーンナイト,,牡,3,400,中舘英二,,,,,,,65.1,47.2,30.6,14.9,,,,,,17.9,16.6,15.7,14.9,2026.6.9,美浦,ヴァンゴッホ,エイスノート,中村祐子,
美浦,D,左,20260610,水,5:31,スタームーンナイト,,牡,3,400,中舘英二,,,,,83.9,66.7,52.1,37.4,23.4,11.6,,,,17.2,14.6,14.7,14.0,11.8,11.6,2026.6.10,美浦,ヴァンゴッホ,エイスノート,中村祐子,
美浦,D,左,20260618,木,6:35,ペロ,,牡,5,400,浅利英明,,,,,84.8,68.5,53.1,38.7,25.2,12.4,,,,16.3,15.4,14.4,13.5,12.8,12.4,2026.6.18,美浦,シルバーステート,ラッシュカッター,天野克彦,
美浦,D,左,20260617,水,5:31,レイズテンペスト,,牡,3,400,中川公成,,,,,84.0,67.8,52.3,37.9,24.3,11.9,,,,16.2,15.5,14.4,13.6,12.4,11.9,2026.6.17,美浦,カリフォルニアクローム,バイカターキン,吉井盛治,
美浦,D,左,20260610,水,7:16,タヤスロレンヌ,,牝,3,400,岩戸孝樹,,,,,81.6,65.2,51.2,37.0,23.4,11.3,,,,16.4,14.0,14.2,13.6,12.1,11.3,2026.6.10,美浦,タワーオブロンドン,ディープブルーム,横瀬兼二,
美浦,D,左,20260617,水,7:19,タヤスロレンヌ,,牝,3,400,岩戸孝樹,,,,,83.0,67.0,52.2,37.5,23.5,11.3,,,,16.0,14.8,14.7,14.0,12.2,11.3,2026.6.17,美浦,タワーオブロンドン,ディープブルーム,横瀬兼二,
美浦,D,左,20260610,水,5:48,グランドフォレスト,,牡,5,190,室井潔,,,,,82.7,64.9,49.8,36.3,23.7,11.7,,,,17.8,15.1,13.5,12.6,12.0,11.7,2026.6.10,美浦,リアルインパクト,グランドウイズダム,プレディクトレーシング,
美浦,D,右,20260609,火,5:41,ロードトライデント,,牡,3,400,千葉直人,,,,,,,67.7,47.7,30.3,14.5,,,,,,20.0,17.4,15.8,14.5,2026.6.9,美浦,ダノンスマッシュ,セルディアーナ,ロードホースクラブ,
美浦,D,左,20260611,木,5:48,ロードトライデント,,牡,3,400,千葉直人,,,,,84.1,67.3,52.5,37.7,23.4,11.2,,,,16.8,14.8,14.8,14.3,12.2,11.2,2026.6.11,美浦,ダノンスマッシュ,セルディアーナ,ロードホースクラブ,
美浦,D,右,20260614,日,6:05,ロードトライデント,,牡,3,400,千葉直人,,,,,85.4,66.3,50.5,36.9,23.5,11.4,,,,19.1,15.8,13.6,13.4,12.1,11.4,2026.6.14,美浦,ダノンスマッシュ,セルディアーナ,ロードホースクラブ,
美浦,D,右,20260616,火,5:39,ロードトライデント,,牡,3,400,千葉直人,,,,,,,68.5,48.6,30.5,14.0,,,,,,19.9,18.1,16.5,14.0,2026.6.16,美浦,ダノンスマッシュ,セルディアーナ,ロードホースクラブ,
美浦,D,左,20260617,水,5:36,ロードトライデント,,牡,3,400,千葉直人,,,,,84.0,66.4,51.3,36.9,23.0,11.2,,,,17.6,15.1,14.4,13.9,11.8,11.2,2026.6.17,美浦,ダノンスマッシュ,セルディアーナ,ロードホースクラブ,
美浦,D,左,20260610,水,6:34,バレンタインビスタ,,牝,3,0,蛯名正義,,,,,85.0,67.2,52.3,38.2,24.4,11.9,,,,17.8,14.9,14.1,13.8,12.5,11.9,2026.6.10,美浦,ロードカナロア,プリメラビスタ,中村伊三美,
美浦,D,左,20260610,水,6:29,エビスディアーナ,,牝,3,0,加藤征弘,,,,,88.9,70.7,53.3,38.5,25.2,12.4,,,,18.2,17.4,14.8,13.3,12.8,12.4,2026.6.10,美浦,マジェスティックウォリアー,エビスオール,加藤晃央,
美浦,D,左,20260610,水,8:24,ルージュフローラ,,牝,3,0,森一誠,,,,,82.4,65.3,50.5,36.6,23.2,11.1,,,,17.1,14.8,13.9,13.4,12.1,11.1,2026.6.10,美浦,モーリス,レッドアウローラ,東京ホースレーシング,
美浦,D,左,20260610,水,5:32,トリアングルレディ,,牝,3,0,尾関知人,,,,,81.5,64.9,50.3,36.9,23.4,11.4,,,,16.6,14.6,13.4,13.5,12.0,11.4,2026.6.10,美浦,ダノンバラード,プリンシプルレディ,ターフ・スポート,
美浦,D,左,20260610,水,5:31,チャーミングアイ,,牝,3,0,菊川正達,,,,,85.2,68.0,53.1,38.7,24.8,12.1,,,,17.2,14.9,14.4,13.9,12.7,12.1,2026.6.10,美浦,マテラスカイ,ヴィルヌーヴ,丸岡啓一,
美浦,D,右,20260616,火,5:39,チャーミングアイ,,牝,3,0,菊川正達,,,,,85.0,68.3,53.8,39.4,25.4,12.2,,,,16.7,14.5,14.4,14.0,13.2,12.2,2026.6.16,美浦,マテラスカイ,ヴィルヌーヴ,丸岡啓一,
栗東,C,右,20260610,水,7:22,ハイドパーク,,牡,3,400,田中克典,,141.1,121.5,101.9,84.0,68.5,53.2,37.6,23.3,11.8,19.6,19.6,17.9,15.5,15.3,15.6,14.3,11.5,11.8,2026.6.10,栗東,クリソベリル,エイシンピカデリー,ヒダカ・ブリーダーズ・ユニオン,
美浦,D,右,20260609,火,5:58,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,,,71.4,51.0,32.0,15.3,,,,,,20.4,19.0,16.7,15.3,2026.6.9,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,左,20260610,水,8:27,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,82.6,67.1,52.7,38.1,24.3,11.7,,,,15.5,14.4,14.6,13.8,12.6,11.7,2026.6.10,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,左,20260612,金,8:04,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,,,61.4,44.4,28.5,14.1,,,,,,17.0,15.9,14.4,14.1,2026.6.12,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,右,20260613,土,6:47,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,,,66.2,47.5,31.0,15.5,,,,,,18.7,16.5,15.5,15.5,2026.6.13,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,右,20260614,日,7:28,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,84.9,67.6,53.1,39.2,25.2,12.1,,,,17.3,14.5,13.9,14.0,13.1,12.1,2026.6.14,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,右,20260616,火,5:59,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,,,69.8,50.6,33.0,16.6,,,,,,19.2,17.6,16.4,16.6,2026.6.16,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,左,20260617,水,5:32,ラヴィニアパーク,,牡,3,0,大竹正博,,,,,84.1,67.0,51.6,37.1,23.7,11.5,,,,17.1,15.4,14.5,13.4,12.2,11.5,2026.6.17,美浦,ハービンジャー,コンダクトレス,キャロットファーム,
美浦,D,右,20260609,火,6:05,ユーベルジーク,,牝,3,0,辻哲英,,,,,,,75.7,54.4,35.1,16.7,,,,,,21.3,19.3,18.4,16.7,2026.6.9,美浦,タワーオブロンドン,ショウリダバンザイ,ノルマンディーサラブレッドレーシング,
美浦,D,左,20260610,水,8:28,ユーベルジーク,,牝,3,0,辻哲英,,,,,86.3,69.3,54.0,39.2,25.6,12.5,,,,17.0,15.3,14.8,13.6,13.1,12.5,2026.6.10,美浦,タワーオブロンドン,ショウリダバンザイ,ノルマンディーサラブレッドレーシング,
美浦,D,左,20260612,金,7:24,ユーベルジーク,,牝,3,0,辻哲英,,,,,,,75.7,55.4,36.1,17.2,,,,,,20.3,19.3,18.9,17.2,2026.6.12,美浦,タワーオブロンドン,ショウリダバンザイ,ノルマンディーサラブレッドレーシング,
美浦,D,左,20260610,水,5:30,コスモクラシック,,牡,3,0,嘉藤貴行,,,,,85.3,68.5,53.0,38.9,25.0,12.4,,,,16.8,15.5,14.1,13.9,12.6,12.4,2026.6.10,美浦,ダノンバラード,マーマレードガール,ブルースターズファーム,
美浦,D,左,20260610,水,8:26,コンティ,,牝,3,0,黒岩陽一,,,,,82.5,66.8,52.0,37.8,23.9,11.6,,,,15.7,14.8,14.2,13.9,12.3,11.6,2026.6.10,美浦,キズナ,セレスタ,長谷川祐司,
美浦,D,左,20260610,水,8:23,ヒシナスキロ,,牝,3,0,堀宣行,,,,,81.6,65.1,50.7,36.3,23.3,11.5,,,,16.5,14.4,14.4,13.0,11.8,11.5,2026.6.10,美浦,コントレイル,コンドコマンド,"Hishi Partners",
美浦,D,左,20260610,水,7:36,デルマノリクラ,,牡,3,0,勢司和浩,,,,,87.7,68.8,53.4,39.0,25.4,12.5,,,,18.9,15.4,14.4,13.6,12.9,12.5,2026.6.10,美浦,レッドファルクス,デルマトモエゴゼン,浅沼廣幸,
栗東,C,左,20260609,火,5:39,ラストモーメント,,牡,2,0,北出成人,,176.7,151.3,129.0,108.3,89.1,70.1,51.6,33.8,16.7,25.4,22.3,20.7,19.2,19.0,18.5,17.8,17.1,16.7,2026.6.9,栗東,ゴールドドリーム,ブリリン,フジワラ・ファーム,
栗東,C,右,20260610,水,5:38,ラストモーメント,,牡,2,0,北出成人,,146.4,125.6,104.7,86.1,69.2,53.5,37.8,23.7,11.9,20.8,20.9,18.6,16.9,15.7,15.7,14.1,11.8,11.9,2026.6.10,栗東,ゴールドドリーム,ブリリン,フジワラ・ファーム,
美浦,D,左,20260610,水,5:38,ゴートゥービッツン,,牝,2,0,伊藤伸一,,,,,86.7,70.3,54.6,39.4,25.3,12.4,,,,16.4,15.7,15.2,14.1,12.9,12.4,2026.6.10,美浦,ダノンスマッシュ,プロヴァンスロゼ,山下恒善,
美浦,D,右,20260614,日,5:28,ゴートゥービッツン,,牝,2,0,伊藤伸一,,,,,95.4,76.7,60.2,45.2,29.8,14.9,,,,18.7,16.5,15.0,15.4,14.9,14.9,2026.6.14,美浦,ダノンスマッシュ,プロヴァンスロゼ,山下恒善,
美浦,D,左,20260617,水,5:39,ゴートゥービッツン,,牝,2,0,伊藤伸一,,,,,84.8,69.3,54.4,39.6,25.2,12.2,,,,15.5,14.9,14.8,14.4,13.0,12.2,2026.6.17,美浦,ダノンスマッシュ,プロヴァンスロゼ,山下恒善,
栗東,C,右,20260610,水,7:22,クリアストライク,,牡,2,0,田中克典,,139.0,120.3,100.7,82.8,67.4,52.2,36.7,22.9,11.5,18.7,19.6,17.9,15.4,15.2,15.5,13.8,11.4,11.5,2026.6.10,栗東,Mehmas,Clearwing,シルクレーシング,
美浦,D,左,20260610,水,6:42,ブレイヴアーサー,,牡,2,0,奥平雅士,,,,,87.1,69.4,55.0,41.0,26.7,13.6,,,,17.7,14.4,14.0,14.3,13.1,13.6,2026.6.10,美浦,ビッグアーサー,シェリレーヌ,フィールドレーシング,
美浦,D,右,20260609,火,5:54,モロノカガヤキ,,牡,3,0,林徹,218.5,193.6,171.8,149.7,128.0,106.8,85.7,63.8,42.3,21.0,21.8,22.1,21.7,21.2,21.1,21.9,21.5,21.3,21.0,2026.6.9,美浦,ゴールドドリーム,グレイスキッパー,諸岡勲,
美浦,D,左,20260610,水,7:15,モロノカガヤキ,,牡,3,0,林徹,,,,,84.1,67.1,52.1,37.4,23.7,11.4,,,,17.0,15.0,14.7,13.7,12.3,11.4,2026.6.10,美浦,ゴールドドリーム,グレイスキッパー,諸岡勲,
美浦,D,左,20260610,水,6:37,アイムインディ,,牝,3,400,蛯名正義,,,,,85.0,69.8,54.1,39.3,25.5,12.7,,,,15.2,15.7,14.8,13.8,12.8,12.7,2026.6.10,美浦,インディチャンプ,アイムユアーズ2,山本又一郎,
栗東,C,左,20260609,火,7:51,マナボニート,,牝,3,900,北出成人,,,,,,83.2,65.0,47.7,30.9,15.5,,,,,18.2,17.3,16.8,15.4,15.5,2026.6.9,栗東,グァンチャーレ,スカイシーアキラ,松本俊廣,
美浦,D,右,20260609,火,7:32,ナンナンプー,,牝,4,150,水野貴広,,,,,,,69.7,50.6,32.5,15.5,,,,,,19.1,18.1,17.0,15.5,2026.6.9,美浦,フィエールマン,シエルクレール,友水達也,
美浦,D,左,20260610,水,7:40,ナンナンプー,,牝,4,150,水野貴広,,,,,84.3,67.7,52.5,37.4,23.6,11.5,,,,16.6,15.2,15.1,13.8,12.1,11.5,2026.6.10,美浦,フィエールマン,シエルクレール,友水達也,
美浦,D,右,20260609,火,8:15,テイクオンミー,,牡,3,400,水野貴広,303.5,248.2,204.4,168.7,134.2,106.8,82.4,59.4,37.6,18.0,43.8,35.7,34.5,27.4,24.4,23.0,21.8,19.6,18.0,2026.6.9,美浦,シルバーステート,チリツバキ,野村茂雄,
美浦,D,左,20260610,水,8:31,テイクオンミー,,牡,3,400,水野貴広,,,,,87.5,68.6,52.8,38.1,24.2,11.5,,,,18.9,15.8,14.7,13.9,12.7,11.5,2026.6.10,美浦,シルバーステート,チリツバキ,野村茂雄,
美浦,D,右,20260613,土,8:19,テイクオンミー,,牡,3,400,水野貴広,251.9,199.4,174.0,149.3,125.6,104.9,77.7,56.4,37.4,18.4,25.4,24.7,23.7,20.7,27.2,21.3,19.0,19.0,18.4,2026.6.13,美浦,シルバーステート,チリツバキ,野村茂雄,
美浦,D,左,20260617,水,6:45,テイクオンミー,,牡,3,400,水野貴広,,,,,82.7,65.8,50.9,37.0,24.0,11.8,,,,16.9,14.9,13.9,13.0,12.2,11.8,2026.6.17,美浦,シルバーステート,チリツバキ,野村茂雄,
美浦,D,左,20260610,水,5:37,ディースプレマシー,,牡,4,400,牧光二,,,,,85.9,67.6,52.2,37.6,23.8,11.7,,,,18.3,15.4,14.6,13.8,12.1,11.7,2026.6.10,美浦,ディーマジェスティ,ディアレストトリックスキ,ヒダカ・ブリーダーズ・ユニオン,
美浦,D,左,20260611,木,5:32,アラクラン,,牡,3,400,田村康仁,,,,,83.6,66.1,50.8,37.1,23.9,11.4,,,,17.5,15.3,13.7,13.2,12.5,11.4,2026.6.11,美浦,リアルスティール,セルキス,シルクレーシング,
美浦,D,左,20260610,水,7:47,ナクライト,,牡,4,500,手塚貴徳,,,,,83.8,67.1,51.8,37.1,23.5,11.3,,,,16.7,15.3,14.7,13.6,12.2,11.3,2026.6.10,美浦,アドマイヤマーズ,スカイダイヤモンズ,インゼルレーシング,
美浦,D,右,20260614,日,7:52,ナクライト,,牡,4,500,手塚貴徳,145.6,127.0,111.2,95.7,80.3,66.1,52.0,37.4,23.2,11.0,15.8,15.5,15.4,14.2,14.1,14.6,14.2,12.2,11.0,2026.6.14,美浦,アドマイヤマーズ,スカイダイヤモンズ,インゼルレーシング,
美浦,D,左,20260610,水,7:21,レダアトミカ,,牝,3,400,上原佑紀,,,,,80.5,65.0,50.4,37.3,24.5,12.0,,,,15.5,14.6,13.1,12.8,12.5,12.0,2026.6.10,美浦,リアルスティール,アトミカオロ,キャロットファーム,
栗東,C,左,20260609,火,7:41,クリスレジーナ,,牝,3,400,高野友和,,171.9,147.4,126.1,106.8,88.4,69.4,50.6,32.9,16.1,24.5,21.3,19.3,18.4,19.0,18.8,17.7,16.8,16.1,2026.6.9,栗東,エピファネイア,ファンディーナ,ターフ・スポート,
栗東,C,右,20260610,水,6:45,ソングオブザバード,,牝,3,400,佐藤悠太,,,,,85.9,69.4,53.9,38.3,23.6,11.6,,,,16.5,15.5,15.6,14.7,12.0,11.6,2026.6.10,栗東,シルバーステート,オールオブユー,三田昌宏,
美浦,D,左,20260610,水,8:23,ルージュカエラ,,牝,5,400,古賀慎明,,,,,83.2,67.5,52.6,38.7,25.1,11.8,,,,15.7,14.9,13.9,13.6,13.3,11.8,2026.6.10,美浦,レイデオロ,レッツサッチャー,東京ホースレーシング,
美浦,D,左,20260610,水,5:40,レッドライトニング,,牡,5,900,浅利英明,,,,,85.3,68.4,52.8,37.6,23.9,11.8,,,,16.9,15.6,15.2,13.7,12.1,11.8,2026.6.10,美浦,エイシンフラッシュ,ブランシェール,東京ホースレーシング,
美浦,D,左,20260610,水,5:35,スティールブルー,,牝,5,1500,田中勝春,,,,,85.5,67.8,52.1,37.6,23.4,11.1,,,,17.7,15.7,14.5,14.2,12.3,11.1,2026.6.10,美浦,ルーラーシップ,レディバード,シルクレーシング,
栗東,C,右,20260610,水,8:32,シカゴスティング,,牝,5,1600,庄野靖志,,,,,,,57.9,40.1,24.9,12.5,,,,,,17.8,15.2,12.4,12.5,2026.6.10,栗東,ロゴタイプ,マルチスクリーン,辻川弘,
美浦,D,左,20260610,水,7:19,ヴェサリウス,,牡,5,1500,菊沢隆徳,,,,,85.3,67.8,52.0,37.0,23.6,11.6,,,,17.5,15.8,15.0,13.4,12.0,11.6,2026.6.10,美浦,ロゴタイプ,サトノマイヒメ,福盛訓之,
美浦,D,左,20260610,水,6:30,アシャカタカ,,牡,6,1500,鈴木伸尋,,,,,85.0,68.2,52.8,37.9,23.3,11.0,,,,16.8,15.4,14.9,14.6,12.3,11.0,2026.6.10,美浦,ファインニードル,ハートノイヤリング,吉冨学,
栗東,C,左,20260609,火,7:41,タイキルッジェーロ,,牡,3,400,高野友和,,172.3,147.8,126.7,107.3,88.6,69.7,50.8,32.9,16.1,24.5,21.1,19.4,18.7,18.9,18.9,17.9,16.8,16.1,2026.6.9,栗東,リオンディーズ,タイキキララ,大樹ファーム,
